item_root,group_file,id,name,desc,has_icon,has_icon_raw,price,cash_flag,slot_max,xml_relpath,png_dir_relpath,icon_png_relpath,icon_raw_png_relpath
Consume,0204,2040327,Scroll for Earring for HP 30%,"Improves HP on earrings..\nSuccess rate:30%, MaxHP+30nIf failed, the item will be destroyed at a 50% rate.",0,0,1,,,Item/Item.wz/Consume/0204.img.xml,Item/Item.wz/Consume/0204.img/02040327/info,Item/Item.wz/Consume/0204.img/02040327/info/icon.png,Item/Item.wz/Consume/0204.img/02040327/info/iconRaw.png
Consume,0204,2040328,Scroll for Earring for HP 10%,"Improves HP on earrings.\nSuccess rate:10%, MaxHP+30. The success rate of this scroll can be enhanced by Vega's Spell.",0,0,1,,,Item/Item.wz/Consume/0204.img.xml,Item/Item.wz/Consume/0204.img/02040328/info,Item/Item.wz/Consume/0204.img/02040328/info/icon.png,Item/Item.wz/Consume/0204.img/02040328/info/iconRaw.png
Consume,0204,2040329,Scroll for Earring for DEX 10%,"Improves DEX on earrings. nSuccess rate: 10%, Dex +3. The success rate of this scroll can be enhanced by Vega's Spell.",0,0,1,,,Item/Item.wz/Consume/0204.img.xml,Item/Item.wz/Consume/0204.img/02040329/info,Item/Item.wz/Consume/0204.img/02040329/info/icon.png,Item/Item.wz/Consume/0204.img/02040329/info/iconRaw.png
Consume,0204,2040330,Scroll for Earring for INT 10%,"Improves INT on earrings. nSuccess rate: 10%, Magic ATT +5, INT +3, Magic Defense +1. The success rate of this scroll can be enhanced by Vega's Spell.",0,0,1,,,Item/Item.wz/Consume/0204.img.xml,Item/Item.wz/Consume/0204.img/02040330/info,Item/Item.wz/Consume/0204.img/02040330/info/icon.png,Item/Item.wz/Consume/0204.img/02040330/info/iconRaw.png
Consume,0204,2040331,Scroll for Earring for LUK 10%,"Improves LUK on earrings. nSuccess rate: 10%, LUK +3. The success rate of this scroll can be enhanced by Vega's Spell.",0,0,1,,,Item/Item.wz/Consume/0204.img.xml,Item/Item.wz/Consume/0204.img/02040331/info,Item/Item.wz/Consume/0204.img/02040331/info/icon.png,Item/Item.wz/Consume/0204.img/02040331/info/iconRaw.png
Consume,0204,2040333,Scroll for Earring for INT 50%,"Improves INT on ear accessory.\nSuccess rate:50%, magic attack +5, INT+3, magic def. +2",0,0,1,,,Item/Item.wz/Consume/0204.img.xml,Item/Item.wz/Consume/0204.img/02040333/info,Item/Item.wz/Consume/0204.img/02040333/info/icon.png,Item/Item.wz/Consume/0204.img/02040333/info/iconRaw.png
Consume,0204,2040334,Scroll for Earring for INT 100%,"Improves INT on ear accessory.\nSuccess rate:100%, magic attack +2, INT+2",1,1,1,,,Item/Item.wz/Consume/0204.img.xml,Item/Item.wz/Consume/0204.img/02040334/info,Item/Item.wz/Consume/0204.img/02040334/info/icon.png,Item/Item.wz/Consume/0204.img/02040334/info/iconRaw.png
Consume,0204,2040335,Scroll for Earring for DEX 65%,"Improves DEX on Earrings.\nSuccess Rate: 65%, DEX+2",0,0,1,,,Item/Item.wz/Consume/0204.img.xml,Item/Item.wz/Consume/0204.img/02040335/info,Item/Item.wz/Consume/0204.img/02040335/info/icon.png,Item/Item.wz/Consume/0204.img/02040335/info/iconRaw.png
Consume,0204,2040336,Scroll for Earring for DEX 15%,"Improves DEX on Earrings.\nSuccess Rate: 15%, DEX+3",0,0,1,,,Item/Item.wz/Consume/0204.img.xml,Item/Item.wz/Consume/0204.img/02040336/info,Item/Item.wz/Consume/0204.img/02040336/info/icon.png,Item/Item.wz/Consume/0204.img/02040336/info/iconRaw.png
Consume,0204,2040337,Scroll for Earring for LUK 65%,"Improves LUK on Earrings.\nSuccess Rate: 65%, LUK+2",0,0,1,,,Item/Item.wz/Consume/0204.img.xml,Item/Item.wz/Consume/0204.img/02040337/info,Item/Item.wz/Consume/0204.img/02040337/info/icon.png,Item/Item.wz/Consume/0204.img/02040337/info/iconRaw.png
Consume,0204,2040338,Scroll for Earring for LUK 15%,"Improves LUK on Earrings.\nSuccess Rate: 15%, LUK+3",0,0,1,,,Item/Item.wz/Consume/0204.img.xml,Item/Item.wz/Consume/0204.img/02040338/info,Item/Item.wz/Consume/0204.img/02040338/info/icon.png,Item/Item.wz/Consume/0204.img/02040338/info/iconRaw.png
Consume,0204,2040339,Scroll for Earring for HP 65%,"Improves HP on Earrings.\nSuccess Rate: 65%, MaxHP+15",0,0,1,,,Item/Item.wz/Consume/0204.img.xml,Item/Item.wz/Consume/0204.img/02040339/info,Item/Item.wz/Consume/0204.img/02040339/info/icon.png,Item/Item.wz/Consume/0204.img/02040339/info/iconRaw.png
Consume,0204,2040340,Scroll for Earring for HP 15%,"Improves HP on Earrings.\nSuccess Rate: 15%, MaxHP+30",0,0,1,,,Item/Item.wz/Consume/0204.img.xml,Item/Item.wz/Consume/0204.img/02040340/info,Item/Item.wz/Consume/0204.img/02040340/info/icon.png,Item/Item.wz/Consume/0204.img/02040340/info/iconRaw.png
Consume,0204,2040400,Scroll for Topwear for DEF,"Improves weapon def. on topwear.\nSuccess rate:100%, weapon def.+1",0,0,1,,,Item/Item.wz/Consume/0204.img.xml,Item/Item.wz/Consume/0204.img/02040400/info,Item/Item.wz/Consume/0204.img/02040400/info/icon.png,Item/Item.wz/Consume/0204.img/02040400/info/iconRaw.png
Consume,0204,2040401,Scroll for Topwear for DEF,"Improves weapon def. on topwear.\nSuccess rate:60%, weapon def.+2, magic def.+1. The success rate of this scroll can be enhanced by Vega's Spell.",0,0,1,,,Item/Item.wz/Consume/0204.img.xml,Item/Item.wz/Consume/0204.img/02040401/info,Item/Item.wz/Consume/0204.img/02040401/info/icon.png,Item/Item.wz/Consume/0204.img/02040401/info/iconRaw.png
Consume,0204,2040402,Scroll for Topwear for DEF,"Improves weapon def. on topwear.\nSuccess rate:10%, weapon def. +5, magic def. +3, MaxHP+10. The success rate of this scroll can be enhanced by Vega's Spell.",0,0,1,,,Item/Item.wz/Consume/0204.img.xml,Item/Item.wz/Consume/0204.img/02040402/info,Item/Item.wz/Consume/0204.img/02040402/info/icon.png,Item/Item.wz/Consume/0204.img/02040402/info/iconRaw.png
Consume,0204,2040403,Scroll for Topwear for DEF,"Improves weapon def. on topwear.\nSuccess rate:100%, weapon def. +5, magic def. +3, MaxHP+10",0,0,1,,,Item/Item.wz/Consume/0204.img.xml,Item/Item.wz/Consume/0204.img/02040403/info,Item/Item.wz/Consume/0204.img/02040403/info/icon.png,Item/Item.wz/Consume/0204.img/02040403/info/iconRaw.png
Consume,0204,2040404,Dark scroll for Topwear for DEF,"Improves weapon def. on topwear.\nSuccess rate:70%, weapon def. +2, magic def. +1nIf failed, the item will be destroyed at a 50% rate.",0,0,1,,,Item/Item.wz/Consume/0204.img.xml,Item/Item.wz/Consume/0204.img/02040404/info,Item/Item.wz/Consume/0204.img/02040404/info/icon.png,Item/Item.wz/Consume/0204.img/02040404/info/iconRaw.png
Consume,0204,2040405,Dark scroll for Topwear for DEF,"Improves weapon def. on topwear.\nSuccess rate:30%, weapon def. +5, magic def. +3, MaxHP+10nIf failed, the item will be destroyed at a 50% rate.",0,0,1,,,Item/Item.wz/Consume/0204.img.xml,Item/Item.wz/Consume/0204.img/02040405/info,Item/Item.wz/Consume/0204.img/02040405/info/icon.png,Item/Item.wz/Consume/0204.img/02040405/info/iconRaw.png
Consume,0204,2040406,Dark scroll for Topwear for STR,"Improves STR on topwear.\nSuccess rate: 70%, STR + 2nIf failed, the item will be destroyed at a 50% rate.",0,0,1,,,Item/Item.wz/Consume/0204.img.xml,Item/Item.wz/Consume/0204.img/02040406/info,Item/Item.wz/Consume/0204.img/02040406/info/icon.png,Item/Item.wz/Consume/0204.img/02040406/info/iconRaw.png
Consume,0204,2040407,Dark scroll for Topwear for STR,"Improves STR on topwear.\nSuccess rate: 30%, STR + 3nIf failed, the item will be destroyed at a 50% rate.",0,0,1,,,Item/Item.wz/Consume/0204.img.xml,Item/Item.wz/Consume/0204.img/02040407/info,Item/Item.wz/Consume/0204.img/02040407/info/icon.png,Item/Item.wz/Consume/0204.img/02040407/info/iconRaw.png
Consume,0204,2040408,Dark scroll for Topwear for HP,"Improves HP on topwear.\nSuccess rate: 70%, MaxHP + 15nIf failed, the item will be destroyed at a 50% rate.",0,0,1,,,Item/Item.wz/Consume/0204.img.xml,Item/Item.wz/Consume/0204.img/02040408/info,Item/Item.wz/Consume/0204.img/02040408/info/icon.png,Item/Item.wz/Consume/0204.img/02040408/info/iconRaw.png
Consume,0204,2040409,Dark scroll for Topwear for HP,"Improves HP on topwear.\nSuccess rate: 30%, MaxHP + 30nIf failed, the item will be destroyed at a 50% rate.",0,0,1,,,Item/Item.wz/Consume/0204.img.xml,Item/Item.wz/Consume/0204.img/02040409/info,Item/Item.wz/Consume/0204.img/02040409/info/icon.png,Item/Item.wz/Consume/0204.img/02040409/info/iconRaw.png
Consume,0204,2040410,Dark Scroll for Topwear for LUK,"Improves LUK on the topwear.\nSuccess Rate 70%, LUK+2, avoidability+1nIf failed, the item will be destroyed at a 50% rate.",0,0,1,,,Item/Item.wz/Consume/0204.img.xml,Item/Item.wz/Consume/0204.img/02040410/info,Item/Item.wz/Consume/0204.img/02040410/info/icon.png,Item/Item.wz/Consume/0204.img/02040410/info/iconRaw.png
Consume,0204,2040411,Dark Scroll for Topwear for LUK,"Improves LUK on the topwear.\nSuccess Rate 30%, LUK+3, avoidability+3nIf failed, the item will be destroyed at a 50% rate.",0,0,1,,,Item/Item.wz/Consume/0204.img.xml,Item/Item.wz/Consume/0204.img/02040411/info,Item/Item.wz/Consume/0204.img/02040411/info/icon.png,Item/Item.wz/Consume/0204.img/02040411/info/iconRaw.png
Consume,0204,2040412,Scroll for Topwear for LUK,"Improves LUK on the topwear.\nSuccess Rate 10%, LUK+3, avoidability+3. The success rate of this scroll can be enhanced by Vega's Spell.",0,0,1,,,Item/Item.wz/Consume/0204.img.xml,Item/Item.wz/Consume/0204.img/02040412/info,Item/Item.wz/Consume/0204.img/02040412/info/icon.png,Item/Item.wz/Consume/0204.img/02040412/info/iconRaw.png
Consume,0204,2040413,Scroll for Topwear for LUK,"Improves LUK on the topwear.\nSuccess Rate 60%, LUK+2, avoidability+1. The success rate of this scroll can be enhanced by Vega's Spell.",0,0,1,,,Item/Item.wz/Consume/0204.img.xml,Item/Item.wz/Consume/0204.img/02040413/info,Item/Item.wz/Consume/0204.img/02040413/info/icon.png,Item/Item.wz/Consume/0204.img/02040413/info/iconRaw.png
Consume,0204,2040414,Scroll for Topwear for LUK,"Improves LUK on the topwear.\nSuccess Rate 100%, LUK+1",0,0,1,,,Item/Item.wz/Consume/0204.img.xml,Item/Item.wz/Consume/0204.img/02040414/info,Item/Item.wz/Consume/0204.img/02040414/info/icon.png,Item/Item.wz/Consume/0204.img/02040414/info/iconRaw.png
Consume,0204,2040415,Scroll for Topwear for DEF,"Improves Weapon Def. on Topwear.\nSuccess rate: 65%, Weapon Def. +2, Magic Def. +1",0,0,1,,,Item/Item.wz/Consume/0204.img.xml,Item/Item.wz/Consume/0204.img/02040415/info,Item/Item.wz/Consume/0204.img/02040415/info/icon.png,Item/Item.wz/Consume/0204.img/02040415/info/iconRaw.png
Consume,0204,2040416,Scroll for Topwear for DEF,"Improves Weapon Def. on Topwear.\nSuccess rate: 15%, Weapon Def. +5, Magic Def. +3, MaxHP +10",0,0,1,,,Item/Item.wz/Consume/0204.img.xml,Item/Item.wz/Consume/0204.img/02040416/info,Item/Item.wz/Consume/0204.img/02040416/info/icon.png,Item/Item.wz/Consume/0204.img/02040416/info/iconRaw.png
Consume,0204,2040417,Scroll for Topwear for STR 100%,"Improves strength on topwear..Success rate 100%, STR+1",0,0,1,,,Item/Item.wz/Consume/0204.img.xml,Item/Item.wz/Consume/0204.img/02040417/info,Item/Item.wz/Consume/0204.img/02040417/info/icon.png,Item/Item.wz/Consume/0204.img/02040417/info/iconRaw.png
Consume,0204,2040418,Scroll for Topwear for STR 60%,"Improves strength on topwear.\nSuccess rate 60%, STR+2. The success rate of this scroll can be enhanced by Vega's Spell.",0,0,1,,,Item/Item.wz/Consume/0204.img.xml,Item/Item.wz/Consume/0204.img/02040418/info,Item/Item.wz/Consume/0204.img/02040418/info/icon.png,Item/Item.wz/Consume/0204.img/02040418/info/iconRaw.png
Consume,0204,2040419,Scroll for Topwear for STR 10%,"Improves strength on topwear.\nSuccess rate 10%, STR+3. The success rate of this scroll can be enhanced by Vega's Spell.",0,0,1,,,Item/Item.wz/Consume/0204.img.xml,Item/Item.wz/Consume/0204.img/02040419/info,Item/Item.wz/Consume/0204.img/02040419/info/icon.png,Item/Item.wz/Consume/0204.img/02040419/info/iconRaw.png
Consume,0204,2040420,Scroll for Topwear for HP 100%,"Improves HP on topwear..Success rate 100%, MaxHP + 5",0,0,1,,,Item/Item.wz/Consume/0204.img.xml,Item/Item.wz/Consume/0204.img/02040420/info,Item/Item.wz/Consume/0204.img/02040420/info/icon.png,Item/Item.wz/Consume/0204.img/02040420/info/iconRaw.png
Consume,0204,2040421,Scroll for Topwear for HP 60%,"Improves HP on topwear.\nSuccess rate 60%, MaxHP + 15. The success rate of this scroll can be enhanced by Vega's Spell.",0,0,1,,,Item/Item.wz/Consume/0204.img.xml,Item/Item.wz/Consume/0204.img/02040421/info,Item/Item.wz/Consume/0204.img/02040421/info/icon.png,Item/Item.wz/Consume/0204.img/02040421/info/iconRaw.png
Consume,0204,2040422,Scroll for Topwear for HP 10%,"Improves HP on topwear.\nSuccess rate 10%, MaxHP + 30. The success rate of this scroll can be enhanced by Vega's Spell.",0,0,1,,,Item/Item.wz/Consume/0204.img.xml,Item/Item.wz/Consume/0204.img/02040422/info,Item/Item.wz/Consume/0204.img/02040422/info/icon.png,Item/Item.wz/Consume/0204.img/02040422/info/iconRaw.png
Consume,0204,2040423,Scroll for Topwear for LUK 100%,"Improves luck on topwear..\nSuccess rate:100%, LUK+1",0,0,1,,,Item/Item.wz/Consume/0204.img.xml,Item/Item.wz/Consume/0204.img/02040423/info,Item/Item.wz/Consume/0204.img/02040423/info/icon.png,Item/Item.wz/Consume/0204.img/02040423/info/iconRaw.png
Consume,0204,2040424,Scroll for Topwear for LUK 70%,"Improves luck on topwear..\nSuccess rate:70%, LUK+2nIf failed, the item will be destroyed at a 50% rate.",0,0,1,,,Item/Item.wz/Consume/0204.img.xml,Item/Item.wz/Consume/0204.img/02040424/info,Item/Item.wz/Consume/0204.img/02040424/info/icon.png,Item/Item.wz/Consume/0204.img/02040424/info/iconRaw.png
Consume,0204,2040425,Scroll for Topwear for LUK 60%,"Improves luck on topwear.\nSuccess rate:60%, LUK+2. The success rate of this scroll can be enhanced by Vega's Spell.",0,0,1,,,Item/Item.wz/Consume/0204.img.xml,Item/Item.wz/Consume/0204.img/02040425/info,Item/Item.wz/Consume/0204.img/02040425/info/icon.png,Item/Item.wz/Consume/0204.img/02040425/info/iconRaw.png
Consume,0204,2040426,Scroll for Topwear for LUK 30%,"Improves luck on topwear..\nSuccess rate:30%, LUK+3nIf failed, the item will be destroyed at a 50% rate.",0,0,1,,,Item/Item.wz/Consume/0204.img.xml,Item/Item.wz/Consume/0204.img/02040426/info,Item/Item.wz/Consume/0204.img/02040426/info/icon.png,Item/Item.wz/Consume/0204.img/02040426/info/iconRaw.png
Consume,0204,2040427,Scroll for Topwear for LUK 10%,"Improves luck on topwear.\nSuccess rate:10%, LUK+3. The success rate of this scroll can be enhanced by Vega's Spell.",0,0,1,,,Item/Item.wz/Consume/0204.img.xml,Item/Item.wz/Consume/0204.img/02040427/info,Item/Item.wz/Consume/0204.img/02040427/info/icon.png,Item/Item.wz/Consume/0204.img/02040427/info/iconRaw.png
Consume,0204,2040429,Scroll for Topwear for DEF 50%,"Improves weapon def. on topwear.\nSuccess rate:50%, weapon def. +5, magic def. +4",0,0,1,,,Item/Item.wz/Consume/0204.img.xml,Item/Item.wz/Consume/0204.img/02040429/info,Item/Item.wz/Consume/0204.img/02040429/info/icon.png,Item/Item.wz/Consume/0204.img/02040429/info/iconRaw.png
Consume,0204,2040430,Scroll for Topwear for DEF 100%,"Improves weapon def. on topwear.\nSuccess rate:100%, weapon def.+2, magic def.+3",1,1,1,,,Item/Item.wz/Consume/0204.img.xml,Item/Item.wz/Consume/0204.img/02040430/info,Item/Item.wz/Consume/0204.img/02040430/info/icon.png,Item/Item.wz/Consume/0204.img/02040430/info/iconRaw.png
Consume,0204,2040431,Scroll for Topwear for STR 65%,"Improves STR on Topwear.\nSuccess Rate 65%, STR+2",0,0,1,,,Item/Item.wz/Consume/0204.img.xml,Item/Item.wz/Consume/0204.img/02040431/info,Item/Item.wz/Consume/0204.img/02040431/info/icon.png,Item/Item.wz/Consume/0204.img/02040431/info/iconRaw.png
Consume,0204,2040432,Scroll for Topwear for STR 15%,"Improves STR on Topwear.\nSuccess Rate 15%, STR+3",0,0,1,,,Item/Item.wz/Consume/0204.img.xml,Item/Item.wz/Consume/0204.img/02040432/info,Item/Item.wz/Consume/0204.img/02040432/info/icon.png,Item/Item.wz/Consume/0204.img/02040432/info/iconRaw.png
Consume,0204,2040433,Scroll for Topwear for HP 65%,"Improves HP on Topwear.\nSuccess Rate 65%, MaxHP + 15",0,0,1,,,Item/Item.wz/Consume/0204.img.xml,Item/Item.wz/Consume/0204.img/02040433/info,Item/Item.wz/Consume/0204.img/02040433/info/icon.png,Item/Item.wz/Consume/0204.img/02040433/info/iconRaw.png
Consume,0204,2040434,Scroll for Topwear for HP 15%,"Improves HP on Topwear.\nSuccess Rate 15%, MaxHP + 30",0,0,1,,,Item/Item.wz/Consume/0204.img.xml,Item/Item.wz/Consume/0204.img/02040434/info,Item/Item.wz/Consume/0204.img/02040434/info/icon.png,Item/Item.wz/Consume/0204.img/02040434/info/iconRaw.png
Consume,0204,2040435,Scroll for Topwear for LUK 65%,"Improves LUK on Topwear.\nSuccess Rate: 65%, LUK+2",0,0,1,,,Item/Item.wz/Consume/0204.img.xml,Item/Item.wz/Consume/0204.img/02040435/info,Item/Item.wz/Consume/0204.img/02040435/info/icon.png,Item/Item.wz/Consume/0204.img/02040435/info/iconRaw.png
Consume,0204,2040436,Scroll for Topwear for LUK 15%,"Improves LUK on Topwear.\nSuccess Rate: 15%, LUK+3",0,0,1,,,Item/Item.wz/Consume/0204.img.xml,Item/Item.wz/Consume/0204.img/02040436/info,Item/Item.wz/Consume/0204.img/02040436/info/icon.png,Item/Item.wz/Consume/0204.img/02040436/info/iconRaw.png
Consume,0204,2040500,Scroll for Overall Armor for DEX,"Improves dexterity on the overall armor.\nSuccess rate:100%, DEX+1",0,0,1,,,Item/Item.wz/Consume/0204.img.xml,Item/Item.wz/Consume/0204.img/02040500/info,Item/Item.wz/Consume/0204.img/02040500/info/icon.png,Item/Item.wz/Consume/0204.img/02040500/info/iconRaw.png
Consume,0204,2040501,Scroll for Overall Armor for DEX,"Improves dexterity on the overall armor.\nSuccess rate:60%, DEX+2, accuracy+1. The success rate of this scroll can be enhanced by Vega's Spell.",0,0,1,,,Item/Item.wz/Consume/0204.img.xml,Item/Item.wz/Consume/0204.img/02040501/info,Item/Item.wz/Consume/0204.img/02040501/info/icon.png,Item/Item.wz/Consume/0204.img/02040501/info/iconRaw.png
Consume,0204,2040502,Scroll for Overall Armor for DEX,"Improves dexterity on the overall armor.\nSuccess rate:10%, DEX+5, accuracy+3, speed+1. The success rate of this scroll can be enhanced by Vega's Spell.",0,0,1,,,Item/Item.wz/Consume/0204.img.xml,Item/Item.wz/Consume/0204.img/02040502/info,Item/Item.wz/Consume/0204.img/02040502/info/icon.png,Item/Item.wz/Consume/0204.img/02040502/info/iconRaw.png
Consume,0204,2040503,Scroll for Overall Armor for DEF,"Improves weapon def. on the overall armor.\nSuccess rate:100%, weapon def.+1",0,0,1,,,Item/Item.wz/Consume/0204.img.xml,Item/Item.wz/Consume/0204.img/02040503/info,Item/Item.wz/Consume/0204.img/02040503/info/icon.png,Item/Item.wz/Consume/0204.img/02040503/info/iconRaw.png
Consume,0204,2040504,Scroll for Overall Armor for DEF,"Improves def. on the overall armor.\nSuccess rate:60%, weapon def.+2, magic def.+1. The success rate of this scroll can be enhanced by Vega's Spell.",0,0,1,,,Item/Item.wz/Consume/0204.img.xml,Item/Item.wz/Consume/0204.img/02040504/info,Item/Item.wz/Consume/0204.img/02040504/info/icon.png,Item/Item.wz/Consume/0204.img/02040504/info/iconRaw.png
Consume,0204,2040505,Scroll for Overall Armor for DEF,"Improves def. on the overall armor.\nSuccess rate:10%, wepon def. +5, magic def. +3, MaxHP+10. The success rate of this scroll can be enhanced by Vega's Spell.",0,0,1,,,Item/Item.wz/Consume/0204.img.xml,Item/Item.wz/Consume/0204.img/02040505/info,Item/Item.wz/Consume/0204.img/02040505/info/icon.png,Item/Item.wz/Consume/0204.img/02040505/info/iconRaw.png
Consume,0204,2040506,Scroll for Overall Armor for DEX,"Improves dexterity on the overall armor.\nSuccess rate:100%, DEX+5, accuracy+3, speed+1",0,0,1,,,Item/Item.wz/Consume/0204.img.xml,Item/Item.wz/Consume/0204.img/02040506/info,Item/Item.wz/Consume/0204.img/02040506/info/icon.png,Item/Item.wz/Consume/0204.img/02040506/info/iconRaw.png
Consume,0204,2040507,Scroll for Overall Armor for DEF,"Improves weapon def. on the overall armor.\nSuccess rate:30%, weapon def.+5, magic def.+3, MaxHP+10",0,0,1,,,Item/Item.wz/Consume/0204.img.xml,Item/Item.wz/Consume/0204.img/02040507/info,Item/Item.wz/Consume/0204.img/02040507/info/icon.png,Item/Item.wz/Consume/0204.img/02040507/info/iconRaw.png
Consume,0204,2040508,Dark scroll for Overall Armor for DEX,"Improves dexterity on the overall armor.\nSuccess rate:70%, DEX+2, accuracy+1nIf failed, the item will be destroyed at a 50% rate.",0,0,1,,,Item/Item.wz/Consume/0204.img.xml,Item/Item.wz/Consume/0204.img/02040508/info,Item/Item.wz/Consume/0204.img/02040508/info/icon.png,Item/Item.wz/Consume/0204.img/02040508/info/iconRaw.png
Consume,0204,2040509,Dark scroll for Overall Armor for DEX,"Improves dexterity on the overall armor.\nSuccess rate:30%, DEX+4, accuracy+3, speed+1nIf failed, the item will be destroyed at a 50% rate.",0,0,1,,,Item/Item.wz/Consume/0204.img.xml,Item/Item.wz/Consume/0204.img/02040509/info,Item/Item.wz/Consume/0204.img/02040509/info/icon.png,Item/Item.wz/Consume/0204.img/02040509/info/iconRaw.png
Consume,0204,2040510,Dark scroll for Overall Armor for DEF,"Improves weapon def. on the overall armor.\nSuccess rate:70%, weapon def.+2, magic def.+1nIf failed, the item will be destroyed at a 50% rate.",0,0,1,,,Item/Item.wz/Consume/0204.img.xml,Item/Item.wz/Consume/0204.img/02040510/info,Item/Item.wz/Consume/0204.img/02040510/info/icon.png,Item/Item.wz/Consume/0204.img/02040510/info/iconRaw.png
Consume,0204,2040511,Dark scroll for Overall Armor for DEF,"Improves weapon def. on the overall armor.\nSuccess rate:30%, weapon def.+5, magic def.+3, MaxHP+10nIf failed, the item will be destroyed at a 50% rate.",0,0,1,,,Item/Item.wz/Consume/0204.img.xml,Item/Item.wz/Consume/0204.img/02040511/info,Item/Item.wz/Consume/0204.img/02040511/info/icon.png,Item/Item.wz/Consume/0204.img/02040511/info/iconRaw.png
Consume,0204,2040512,Scroll for Overall Armor for INT,"Improves INT on the overall armor.\nSuccess rate: 100%, INT + 1",0,0,1,,,Item/Item.wz/Consume/0204.img.xml,Item/Item.wz/Consume/0204.img/02040512/info,Item/Item.wz/Consume/0204.img/02040512/info/icon.png,Item/Item.wz/Consume/0204.img/02040512/info/iconRaw.png
Consume,0204,2040513,Scroll for Overall Armor for INT,"Improves INT on the overall armor.\nSuccess rate: 60%, INT + 2, magic def. +1. The success rate of this scroll can be enhanced by Vega's Spell.",0,0,1,,,Item/Item.wz/Consume/0204.img.xml,Item/Item.wz/Consume/0204.img/02040513/info,Item/Item.wz/Consume/0204.img/02040513/info/icon.png,Item/Item.wz/Consume/0204.img/02040513/info/iconRaw.png
Consume,0204,2040514,Scroll for Overall Armor for INT,"Improves INT on the overall armor.\nSuccess rate: 10%, INT + 5, magic def. + 3, MaxMP + 10. The success rate of this scroll can be enhanced by Vega's Spell.",0,0,1,,,Item/Item.wz/Consume/0204.img.xml,Item/Item.wz/Consume/0204.img/02040514/info,Item/Item.wz/Consume/0204.img/02040514/info/icon.png,Item/Item.wz/Consume/0204.img/02040514/info/iconRaw.png
Consume,0204,2040515,Scroll for Overall Armor for LUK,"Improves LUK on the overall armor.\nSuccess rate: 100%, LUK + 1",0,0,1,,,Item/Item.wz/Consume/0204.img.xml,Item/Item.wz/Consume/0204.img/02040515/info,Item/Item.wz/Consume/0204.img/02040515/info/icon.png,Item/Item.wz/Consume/0204.img/02040515/info/iconRaw.png
Consume,0204,2040516,Scroll for Overall Armor for LUK,"Improves LUK on the overall armor.\nSuccess rate: 60%, LUK + 2, avoidability + 1. The success rate of this scroll can be enhanced by Vega's Spell.",0,0,1,,,Item/Item.wz/Consume/0204.img.xml,Item/Item.wz/Consume/0204.img/02040516/info,Item/Item.wz/Consume/0204.img/02040516/info/icon.png,Item/Item.wz/Consume/0204.img/02040516/info/iconRaw.png
Consume,0204,2040517,Scroll for Overall Armor for LUK,"Improves LUK on the overall armor.\nSuccess rate: 10%, LUK + 5, avoidability + 3, accuracy + 1. The success rate of this scroll can be enhanced by Vega's Spell.",0,0,1,,,Item/Item.wz/Consume/0204.img.xml,Item/Item.wz/Consume/0204.img/02040517/info,Item/Item.wz/Consume/0204.img/02040517/info/icon.png,Item/Item.wz/Consume/0204.img/02040517/info/iconRaw.png
Consume,0204,2040518,Dark scroll for Overall Armor for INT,"Improves INT on the overall armor.\nSuccess rate:70%, INT+2, magic defense+1nIf failed, the item will be destroyed at a 50% rate.",0,0,1,,,Item/Item.wz/Consume/0204.img.xml,Item/Item.wz/Consume/0204.img/02040518/info,Item/Item.wz/Consume/0204.img/02040518/info/icon.png,Item/Item.wz/Consume/0204.img/02040518/info/iconRaw.png
Consume,0204,2040519,Dark scroll for Overall Armor for INT,"Improves INT on the overall armor.\nSuccess rate:30%, INT+5, magic defense+3, MaxMP+10nIf failed, the item will be destroyed at a 50% rate.",0,0,1,,,Item/Item.wz/Consume/0204.img.xml,Item/Item.wz/Consume/0204.img/02040519/info,Item/Item.wz/Consume/0204.img/02040519/info/icon.png,Item/Item.wz/Consume/0204.img/02040519/info/iconRaw.png
Consume,0204,2040520,Dark scroll for Overall Armor for LUK,"Improves LUK on the overall armor.\nSuccess rate:70%, LUK+2, avoidability+1nIf failed, the item will be destroyed at a 50% rate.",0,0,1,,,Item/Item.wz/Consume/0204.img.xml,Item/Item.wz/Consume/0204.img/02040520/info,Item/Item.wz/Consume/0204.img/02040520/info/icon.png,Item/Item.wz/Consume/0204.img/02040520/info/iconRaw.png
Consume,0204,2040521,Dark scroll for Overall Armor for LUK,"Improves LUK on the overall armor.\nSuccess rate:30%, LUK+5, avoidability+3, accuracy+1nIf failed, the item will be destroyed at a 50% rate.",0,0,1,,,Item/Item.wz/Consume/0204.img.xml,Item/Item.wz/Consume/0204.img/02040521/info,Item/Item.wz/Consume/0204.img/02040521/info/icon.png,Item/Item.wz/Consume/0204.img/02040521/info/iconRaw.png
Consume,0204,2040522,Scroll for Overall Armor for DEX,"Improves DEX on Overall Armor.\nSuccess rate: 65%, DEX +2, Accuracy +1",0,0,1,,,Item/Item.wz/Consume/0204.img.xml,Item/Item.wz/Consume/0204.img/02040522/info,Item/Item.wz/Consume/0204.img/02040522/info/icon.png,Item/Item.wz/Consume/0204.img/02040522/info/iconRaw.png
